rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
13.0,4,11.245141,2530,0,52,,,,,,
30.0,8,27.3140485,239,1,240,0.05070814106343392,-1.0870753870172016,0.001,119,,
27.416666666666668,12,31.19101383333334,188,1,329,0.027334507216106762,-1.7745447592301802,0.001,207,,
26.125,16,33.136075437500004,171,2,418,0.05849959083240141,-2.1900675730271773,0.001,297,,
25.8,20,32.747120550000005,163,3,516,0.06095606388281221,-2.7157146713950415,0.001,387,,
36.333333333333336,24,44.297751166666664,146,5,872,0.10705471619270569,-3.36405669559132,0.001,750,,
34.285714285714285,28,43.470861285714285,145,6,960,0.19012179225683212,-3.8123538494110107,0.001,840,,
,,,,,1000,0.24126372520219197,-4.011451721191406,0.001,883,22.2,38.76742123365402
32.8125,32,42.93671603125,138,7,1050,0.21334279571538386,-4.110755616968328,0.001,929,,
32.22222222222222,36,43.4587013888889,139,8,1160,0.2979686127408691,-4.5773857434590655,0.001,1018,,
32.35,40,44.61657625,137,9,1294,0.3302174453787944,-5.2013375338386085,0.001,1164,,
31.954545454545453,44,44.99564013636364,134,10,1406,0.2944632658073979,-5.565082963307699,0.001,1285,,
33.875,48,49.27086845833333,136,11,1626,0.3147895610395898,-6.265837609767914,0.001,1474,,
34.36538461538461,52,50.816827961538465,133,13,1787,0.3584843100385463,-6.9633970856666565,0.001,1666,,
34.94642857142857,56,52.40129542857143,134,14,1957,0.43591544619546485,-7.4444397046015816,0.001,1819,,
,,,,,2000,0.7321292459964752,-7.876526090833876,0.001,1895,40.8,70.40334278345108
34.85,60,52.769271350000004,128,16,2091,0.8571915596723556,-8.048294417063396,0.001,1966,,
34.34375,64,52.407743890625,128,17,2198,0.667461385684354,-8.469473975045341,0.001,2072,,
33.8235294117647,68,51.953919544117646,128,17,2300,0.7493873330262991,-8.895617118248573,0.001,2175,,
33.291666666666664,72,51.44283991666667,128,18,2397,0.9261659507950147,-9.114598592122396,0.001,2272,,
32.81578947368421,76,50.97729113157895,128,19,2494,0.9935793030261993,-9.565436681111654,0.001,2373,,
32.2875,80,50.383389512499996,128,20,2583,1.1611291908405044,-9.971269780939275,0.001,2462,,
31.785714285714285,84,49.803599916666656,128,20,2670,1.2412681203512919,-10.275840187072754,0.001,2549,,
31.352272727272727,88,49.331733863636366,128,21,2759,1.2023863287075707,-10.593343496322632,0.001,2638,,
30.956521739130434,92,48.88364436956522,128,22,2848,1.0809557383710688,-10.728960644115102,0.001,2726,,
30.59375,96,48.479360041666666,128,22,2937,1.3053408170288259,-11.214540221474387,0.001,2815,,
,,,,,3000,1.1140662729740143,-11.30624701760032,0.001,2883,36.6,65.39449317455292
31.79,100,51.17705045,129,24,3179,0.993999180468646,-11.506675834655761,0.001,2982,,
34.35,104,56.50958463999999,129,27,3487,1.437312596006158,-12.473287070669778,0.001,3306,,
35.26,108,59.73642167999999,128,29,3766,1.575829329815778,-13.59215126615582,0.001,3607,,
,,,,,4000,1.553574797593885,-14.442863543828329,0.001,3857,74.5,141.12775988578795
37.01,112,62.98657304000001,125,32,4030,,,,,,
39.39,116,67.73269733000001,126,34,4357,1.2032338534632037,-15.578386306762695,0.001,4172,,
41.32,120,72.13108525,126,36,4648,2.236513541294978,-16.912602204542893,0.001,4469,,
,,,,,5000,2.2123428270368293,-17.954232683368758,0.001,4848,103.6,208.20558656454085
41.81,124,76.24255115,122,41,5053,,,,,,
44.96,128,82.76486321,122,44,5456,2.0560582055903898,-19.365027446372835,0.001,5258,,
48.01,132,89.09189642000001,123,47,5851,2.4110890865325927,-20.7160015472999,0.001,5657,,
,,,,,6000,2.286348938395124,-21.246926060429328,0.001,5861,96.4,190.76820451021194
51.0,136,95.19301077999997,120,51,6260,2.4343410490829256,-21.957213507758247,0.001,6060,,
53.74,140,100.94992618,121,55,6668,2.400234272893594,-23.248952126016423,0.001,6464,,
,,,,,7000,2.5833299796168623,-24.49674914433406,0.001,6889,99.5,197.74927154779434
56.84,144,107.37511781,118,59,7090,,,,,,
58.65,148,111.37697388999999,119,62,7491,2.7724245712870643,-25.630035832243145,0.001,7290,,
61.29,152,117.08921151999999,119,66,7916,2.730412703518774,-26.604329875871247,0.001,7706,,
,,,,,8000,3.2630457969399185,-26.879211113669655,0.001,7817,103.3,208.95818390846253
63.88,156,122.81093687999999,117,70,8345,3.239769317741905,-27.818776062556676,0.001,8141,,
66.72,160,128.76624825,118,74,8763,3.380044235935751,-28.729510793146098,0.001,8557,,
,,,,,9000,3.8293102808382318,-29.45126095685092,0.001,8842,97.6,190.79094520807266
69.82,164,134.65496715000003,117,78,9180,3.232840954700363,-29.925981593581866,0.001,8949,,
72.96,168,139.65030814000002,117,81,9596,4.141945983990129,-30.527240287966844,0.001,9387,,
75.4,172,143.32814387,117,84,9937,4.21608880652657,-31.45817470550537,0.001,9768,,
,,,,,10000,4.737908957685743,-31.73081828526088,0.001,9838,90.3,146.56438266038896
77.75,176,147.00014933,116,88,10269,4.020336856444676,-32.0597817103068,0.001,10077,,
80.18,180,151.49961857,116,90,10601,4.043120112684038,-32.928151830037436,0.001,10418,,
81.66,184,153.97061498,116,92,10836,5.101116964311311,-33.158907651901245,0.001,10643,,
,,,,,11000,4.953454810254117,-33.52455163509288,0.001,10737,760.4,787.9864546954632
,,,,,12000,4.852703963188415,-35.27790929916057,0.001,11831,93.5,181.17549940347672
93.5,188,167.61888559999997,106,113,12109,4.165292133567154,-35.35183870031479,0.001,11924,,
96.37,192,173.24167928,107,116,12485,5.739767926434676,-36.07564536730448,0.001,12286,,
99.36,196,179.1967024,107,119,12873,5.525958409574296,-36.84584765964084,0.001,12674,,
,,,,,13000,6.720525824293798,-37.058088107984894,0.001,12872,95.6,184.22834445238112
100.81,200,182.08327379000005,107,123,13260,5.549381602157667,-37.49633983537262,0.001,13071,,
101.55,204,183.67650035000003,107,126,13642,5.7286912476023035,-38.04184571901957,0.001,13444,,
,,,,,14000,5.741225667674132,-38.59888786315918,0.001,13826,90.4,174.2731600522995
102.45,208,185.87663720000003,107,130,14011,,,,,,
103.62,212,188.50541646,107,133,14392,7.0203172812301124,-38.917007966475055,0.001,14199,,
104.19,216,189.70829668,108,136,14776,5.89318687081337,-39.80167373657227,0.001,14573,,
,,,,,15000,5.358580589294434,-39.83820762634277,0.001,14823,98.9,198.23513016700744
,,,,,16000,8.32272105774981,-40.00113101715737,0.001,14917,165.9,205.26884480714799
113.68,220,198.75514254,111,143,16016,,,,,,
112.63,224,196.06567607,107,151,16316,6.224420347303714,-41.38384901802495,0.001,16174,,
112.32,228,193.99571788999998,108,153,16688,7.453352953480408,-41.7807806583873,0.001,16422,,
,,,,,17000,7.346168866524329,-42.35230429697845,0.001,16824,391.3,465.87278760671614
118.17,232,199.6760475,108,163,17668,8.286099735059237,-42.33623318923147,0.001,16976,,
,,,,,18000,7.433860007999013,-43.53165196437462,0.001,17867,60.5,103.76066479086876
118.11,236,199.96633352,105,170,18071,,,,,,
117.44,240,198.44511662000002,106,173,18412,8.999629340452307,-44.53928166344052,0.001,18231,,
117.28,244,198.47001626000002,106,176,18818,7.786415934562683,-45.26086277431912,0.001,18627,,
,,,,,19000,6.983350279196253,-45.008418676988136,0.001,18825,100.3,213.32398430109023
117.2,248,198.83190920999996,106,180,19211,6.8326409493369615,-45.733090689015945,0.001,19005,,
119.73,252,200.80462551000005,107,184,19889,11.384066077165825,-46.11140060424805,0.001,19330,,
,,,,,20000,8.855082226895737,-46.87661246366279,0.001,19877,908.2,928.2090998232364
,,,,,21000,8.41190507388115,-47.31559105682373,0.001,20877,200.7,312.6771742403507
128.13,256,207.37647896999997,100,209,21158,9.933381813088642,-48.050675839793925,0.001,20974,,
,,,,,22000,9.38145546741735,-48.93833257637772,0.001,21788,354.8,512.8087460935116
135.39,260,216.26875777999993,100,221,22302,,,,,,
,,,,,23000,9.917338910011145,-49.95178809532752,0.001,22859,351.8,508.6681568980217
143.13,264,226.62694517,99,236,23493,8.160075666623957,-50.418970287547396,0.001,23199,,
,,,,,24000,11.14590978047934,-50.61436228005283,0.001,23769,216.5,353.35182186961174
148.05,268,235.10726928999998,99,245,24401,9.515860913756365,-50.97585095616872,0.001,24103,,
,,,,,25000,8.332130535539374,-51.82716181192053,0.001,24842,244.3,387.50688523054123
152.23,272,243.49938562000006,98,254,25160,,,,,,
,,,,,26000,11.132332745465366,-52.04528260664507,0.001,25594,421.7,577.5868443548679
,,,,,27000,9.574964966288913,-52.532798561683066,0.001,26115,1000.0,1054.8607169032098
169.45,276,263.62409877000005,96,281,27214,,,,,,
,,,,,28000,10.576124713659286,-52.90605504608154,0.001,27115,1000.0,1075.1040814459325
176.49,280,268.59326763,91,308,28250,8.555051763852438,-54.4809315999349,0.001,28138,,
181.6,284,277.28525777,92,313,28996,8.509192111000182,-54.40914995708163,0.001,28790,,
,,,,,29000,8.43602069070406,-54.15362894310142,0.001,28897,97.5,208.00575605630874
173.06,288,270.82747851000005,92,318,29415,10.045113946789893,-54.83002990146853,0.001,29215,,
173.68,292,272.83300417000004,92,321,29853,9.38059845337501,-54.78127032059889,0.001,29643,,
,,,,,30000,10.321050758545216,-54.71332924182598,0.001,29858,96.0,205.96635847091676
174.74,296,275.23458721000003,92,327,30347,11.037179893224026,-54.915553967158,0.001,30148,,
175.29,300,276.91226906,93,330,30789,9.72119264648511,-54.98438783792349,0.001,30576,,
,,,,,31000,8.568719010604056,-55.47960194370203,0.001,30804,105.8,223.25850220918656
175.84,304,278.66046609999995,93,335,31226,10.109590344201951,-55.47426259742593,0.001,31020,,
176.85,308,281.07847057,93,338,31696,11.399860705390122,-55.44610358729507,0.001,31496,,
,,,,,32000,10.12424940208219,-55.25906516021153,0.001,31805,143.3,269.2459989666939
177.56,312,283.06962356,93,344,32148,12.77493670307998,-55.27725015559667,0.001,31946,,
178.29,316,284.81231741000005,93,347,32605,11.778773071437046,-55.12692536978886,0.001,32396,,
,,,,,33000,10.380676135276127,-55.40108284583459,0.001,32822,121.5,241.3955650806427
170.22,320,279.09788667,93,352,33038,,,,,,
171.76,324,282.82591947,93,356,33492,10.388408091691163,-55.855337960379465,0.001,33280,,
172.56,328,286.05705946,94,360,33944,8.953664526939392,-55.80684226989746,0.001,33740,,
,,,,,34000,12.05990241595677,-55.453462894146256,0.001,33845,105.0,224.25009350776674
166.97,332,281.35758543,94,364,34365,9.859691963745998,-55.141689153817985,0.001,34165,,
167.19,336,281.91983967,94,368,34790,10.8789580044923,-55.40053650184914,0.001,34575,,
,,,,,35000,8.503576837087932,-55.616756439208984,0.001,34805,122.8,241.30242849588393
168.71,340,285.36999066000004,94,373,35283,15.340778953499264,-55.531493716769745,0.001,35043,,
171.17,344,288.83141405000003,94,378,35935,10.587352658881516,-55.431722691184596,0.001,35717,,
,,,,,36000,10.431014305403252,-55.53303496042887,0.001,35836,117.7,239.54374997019767
172.04,348,290.32957565,94,384,36415,9.530404874256678,-55.71973671347408,0.001,36195,,
,,,,,37000,10.691845665239308,-55.57506174583958,0.001,36878,255.1,407.75856429934504
175.01,352,295.30601096000004,95,392,37390,,,,,,
167.33,356,290.2563995,95,397,37891,8.60711986930282,-55.67675052472015,0.001,37669,,
,,,,,38000,9.509189634788328,-56.00463405732186,0.001,37792,121.0,244.91385846734048
160.78,360,282.8699157,95,403,38380,11.445463558859077,-55.984667460123696,0.001,38163,,
153.66,364,274.33097419,95,406,38859,9.84552041200491,-55.85829004141001,0.001,38647,,
,,,,,39000,9.984899581488916,-55.85353398727158,0.001,38878,114.0,240.6062157869339
149.37,368,268.84685743999995,95,411,39338,10.228353322036867,-55.84945797529377,0.001,39113,,
146.47,372,264.79485614,95,415,39807,10.116750651954586,-56.14806714551202,0.001,39579,,
,,,,,40000,10.44859648559053,-55.707934492725435,0.001,39826,119.9,246.52611033916475
130.82,376,249.19458356999996,95,421,40296,10.57164304871713,-55.476487559656945,0.001,40081,,
125.16,380,247.76033656000004,95,425,40766,9.419546551820709,-55.47648814467133,0.001,40551,,
,,,,,41000,10.300424534639866,-55.426556069510326,0.001,40806,123.9,247.0201129734516
123.08,384,245.68118472999998,95,430,41304,10.742828671483027,-55.35159976240517,0.001,41072,,
123.94,388,247.03232173999996,96,434,41809,9.584483960579181,-55.160560870992725,0.001,41582,,
,,,,,42000,9.494597393533457,-55.16206741333008,0.001,41825,121.7,246.51294828057289
124.18,392,247.27951097999997,96,440,42271,9.723421040227858,-55.051296945345605,0.001,42055,,
123.74,396,246.72921571999996,96,443,42721,10.60488836430321,-54.95100033869509,0.001,42514,,
,,,,,43000,8.478328403879384,-54.354475928134605,0.001,42869,120.5,242.19576693177223
124.11,400,247.25095833,96,448,43200,7.383683298864672,-54.706950341501546,0.001,42993,,
124.54,404,247.83248916000005,96,451,43680,8.533155302847586,-54.38981800694619,0.001,43461,,
,,,,,44000,7.885999989676309,-54.68722491794162,0.001,43840,129.8,260.59827016592027
124.93,408,248.39659838,96,456,44189,9.707929826918102,-54.729522583976625,0.001,43966,,
125.49,412,249.03209174999995,97,460,44697,9.787300863632789,-53.90113085233248,0.001,44461,,
,,,,,45000,6.73370871866556,-54.032892938870106,0.001,44854,122.4,249.0254184961319
125.98,416,249.98633972,97,465,45203,9.77667199603973,-53.64648203695974,0.001,44978,,
126.24,420,250.32468968999993,97,468,45662,8.598673718874572,-53.53234775730821,0.001,45457,,
123.3,424,243.15434223,97,470,45822,14.318023025989532,-52.617532920837405,0.001,45677,,
,,,,,46000,7.7173105581947,-53.61893662162449,0.001,45723,211.1,368.65804318189623
124.89,428,244.76073513,97,476,46433,11.360367797013652,-53.303261158078215,0.001,46147,,
,,,,,47000,11.779307856197246,-52.871172826430374,0.001,46759,307.9,467.7114394634962
130.19,432,251.88420317999996,97,486,47384,9.696884636959787,-52.94661289936787,0.001,47054,,
,,,,,48000,10.23031913816697,-52.98496899863546,0.001,47804,216.1,388.23916509151456
135.71,436,259.52029439999995,97,496,48361,8.81573339466635,-52.80780715242438,0.001,48023,,
,,,,,49000,9.128494133183986,-52.73568153381348,0.001,48702,202.1,378.49505078196523
139.49,440,265.11347534,97,504,49232,9.394638922214508,-52.81920276641846,0.001,48902,,
,,,,,50000,9.557271834830162,-52.69764679922184,0.001,49682,317.6,492.76135217547414
144.76,444,271.92578183999996,97,517,50411,9.689538618213469,-52.833775947833885,0.001,50031,,
,,,,,51000,9.865012587830662,-52.44090258847376,0.001,50888,214.7,375.6877047598362
150.41,448,279.08614912999997,97,528,51456,8.627426082934809,-52.352881685309455,0.001,51106,,
,,,,,52000,9.896589027132308,-52.713401317596436,0.001,51732,412.6,583.1504463531077
152.18,452,281.96267426,97,541,52608,8.921803191013295,-52.624188149493676,0.001,52193,,
,,,,,53000,9.413489620337325,-52.47440597192565,0.001,52776,252.9,393.70440965890884
159.58,456,290.96370493,97,554,53849,7.902004118693077,-52.7166827896894,0.001,53495,,
,,,,,54000,7.620343236362233,-52.77939370274544,0.001,53750,208.5,366.72272849678995
162.71,460,295.76826422,96,563,54651,8.36649153346107,-52.56339480751439,0.001,54340,,
,,,,,55000,7.174063674519571,-52.58513028434153,0.001,54730,188.1,343.885625565052
165.26,464,299.85573911,96,571,55385,8.424710192144873,-52.65573842474755,0.001,55104,,
,,,,,56000,7.786711670574129,-52.667145450909935,0.001,55845,169.9,326.6480821073055
167.81,468,303.69122511,96,579,56119,,,,,,
170.77,472,307.90726918,97,585,56884,7.521676235947727,-52.521220246622384,0.001,56581,,
,,,,,57000,8.344917359305363,-52.542983634799135,0.001,56785,163.8,324.7532406747341
173.08,476,311.53265858,97,592,57604,7.832267809435318,-52.72971951830518,0.001,57347,,
,,,,,58000,7.506544274668539,-52.56452242533366,0.001,57899,210.3,368.9768571794033
176.27,480,316.17095255,97,601,58393,7.968744611740112,-52.65089764641326,0.001,58104,,
,,,,,59000,8.249807631031851,-52.568969769424264,0.001,58720,209.6,366.09277949333193
179.5,484,320.41669228,97,610,59254,7.419796193411591,-52.77540833359465,0.001,58938,,
181.76,488,323.89956179000006,97,616,59985,8.05990498967287,-52.36535793397485,0.001,59719,,
,,,,,60000,8.735211746421403,-52.15905720846994,0.001,59886,179.1,337.9514874815941
183.72,492,327.37269925,97,623,60643,8.479412938064,-52.60158562962013,0.001,60379,,
,,,,,61000,6.594482574118189,-52.253274710781604,0.001,60876,163.9,318.754417181015
185.85,496,330.89064445,97,631,61306,8.214168112452437,-52.58530546979206,0.001,61040,,
187.72,500,334.09490529999994,97,636,61972,6.658959472880644,-52.778017068838146,0.001,61704,,
,,,,,62000,8.883772638422498,-52.4455041885376,0.001,61873,156.1,312.4428102493286
189.54,504,337.26952131999997,97,643,62634,7.246374748102048,-52.62944607618378,0.001,62368,,
,,,,,63000,8.955808998702409,-52.834563713569146,0.001,62689,230.8,388.4021005511284
192.15,508,341.13519547,97,652,63404,7.757907231142567,-52.528436346899106,0.001,63070,,
,,,,,64000,7.214165801472134,-53.027796766493054,0.001,63799,245.5,404.654048371315
194.54,512,344.90843042000006,97,660,64151,,,,,,
196.34,516,347.91042360000006,97,666,64837,10.042992035035164,-52.94725936498397,0.001,64580,,
,,,,,65000,8.076838410353359,-52.913613572905334,0.001,64738,239.6,397.46053439974787
199.37,520,352.5558586899999,97,675,65599,9.194746562214785,-52.65353349197743,0.001,65331,,
,,,,,66000,8.279163163521387,-52.69207000732422,0.001,65854,160.5,311.12996597886087
204.63,524,363.59921108000003,97,682,66285,6.793615193100449,-52.874885606765744,0.001,66015,,
205.41,528,365.86890413000003,97,688,66974,7.232506513595581,-52.86981012791763,0.001,66710,,
,,,,,67000,7.276299793070013,-52.673415532926235,0.001,66875,170.1,325.9817433357239
202.85,532,363.09576884999996,97,695,67669,6.533627324326094,-52.94286288771519,0.001,67401,,
,,,,,68000,8.022521945201989,-53.11476111993557,0.001,67735,183.5,337.4850658416748
200.16,536,359.9392892799999,97,703,68377,7.614248737692833,-53.248525922948666,0.001,68092,,
,,,,,69000,7.23994821695546,-53.116389775040126,0.001,68836,172.2,331.2777835905552
198.75,540,358.1641088499999,97,710,69107,,,,,,
193.21,544,352.20104912000005,97,715,69732,7.0111466175244175,-53.02545142468111,0.001,69476,,
,,,,,70000,6.856390726346911,-53.119546145927615,0.001,69796,165.3,324.6258619308472
189.42,548,348.4687766800001,97,723,70398,7.638680397430596,-53.16703889536303,0.001,70135,,
,,,,,71000,6.868202638352054,-53.04766530004041,0.001,70833,176.5,334.75560995936394
184.99,552,343.66169652000013,97,730,71107,,,,,,
179.73,556,338.20019633000004,97,736,71822,7.2747352162996926,-53.26910523308648,0.001,71543,,
,,,,,72000,7.128102782113212,-53.11744035374034,0.001,71898,175.7,334.4644104063511
178.88,560,337.14242086999997,97,743,72539,7.0077795228179625,-53.20264423136808,0.001,72270,,
,,,,,73000,6.407703448666466,-52.90027910868327,0.001,72799,178.8,335.52627393007276
178.74,564,337.09486581000004,97,751,73259,8.124323492521768,-53.173999492938705,0.001,72981,,
178.29,568,336.84794680000005,97,756,73948,7.426523576702988,-53.32839175953585,0.001,73669,,
,,,,,74000,6.897000756528643,-53.08118027581109,0.001,73849,172.1,334.715837085247
177.2,572,335.82362767,97,764,74604,6.856752543914609,-53.17155102985661,0.001,74350,,
172.93,576,327.28345347000004,97,766,74897,13.03817291782327,-53.143070736446894,0.001,74724,,
,,,,,75000,8.382928743362427,-53.10792118794209,0.001,74873,74.3,127.69779790639878
168.03,580,318.2437917,97,770,75196,6.055488583203909,-53.00019259066195,0.001,75021,,
166.03,584,317.02033938,97,774,75857,6.990518560776343,-53.42185269869291,0.001,75586,,
,,,,,76000,7.353748028342788,-53.3574589909734,0.001,75832,162.7,334.90912951231
163.46,588,312.77168564,97,780,76331,7.281059760081617,-53.42358374293846,0.001,76152,,
,,,,,77000,7.443532427849128,-53.7526351928711,0.001,76753,173.0,346.99176474809644
163.81,592,313.65476715000005,97,787,77024,,,,,,
164.14,596,314.99817677000004,98,792,77720,7.828663362732416,-53.564715663089025,0.001,77446,,
,,,,,78000,7.411017971252328,-53.546151773253484,0.001,77889,87.1,139.34761607050896
164.92,600,316.07037449,98,799,78464,8.61553413080414,-53.699551010131835,0.001,78197,,
,,,,,79000,8.192225631279282,-53.991085583650616,0.001,78843,152.5,315.67729009389876
164.58,604,316.23832529,98,806,79092,,,,,,
163.49,608,315.8321728800001,98,811,79753,7.096873559769551,-53.728033016889526,0.001,79485,,
,,,,,80000,7.83743489356268,-54.00261136318775,0.001,79843,160.9,334.15820427536966
162.7,612,315.78317792000007,98,818,80421,6.372149398903441,-54.01716410649287,0.001,80166,,
,,,,,81000,7.5822981958803926,-53.98107290267944,0.001,80793,152.8,313.05098631381986
162.1,616,315.49645967,98,825,81047,,,,,,
161.24,620,315.31436634,98,830,81723,7.255887662971412,-53.859142345386545,0.001,81461,,
,,,,,82000,7.4071955156026394,-54.19528637656683,0.001,81783,171.1,355.84449791908264
160.75,624,316.30878887,98,837,82360,6.15608376711607,-54.00236668586731,0.001,82104,,
160.18,628,316.76373313000005,98,842,82992,6.798447598039714,-53.912928989955354,0.001,82738,,
,,,,,83000,6.428824746224188,-54.46517186350637,0.001,82893,158.7,348.7514091014862
159.62,632,317.36126565,98,849,83631,6.5134446409684195,-54.280856651595876,0.001,83371,,
,,,,,84000,6.890150341684419,-54.733966162038406,0.001,83705,192.0,376.1383393883705
,,,,,85000,7.9621065441443,-54.626948998898875,0.001,83901,250.7,419.14748281240463
167.75,636,325.01952915,98,866,85152,6.757417266130448,-54.737319839477536,0.001,84901,,
,,,,,86000,7.423575346161719,-54.94934604592519,0.001,85503,754.4,809.5086330771446
